datetime;lon;lat;C2H2_excess;ws;wd
2015-04-23 10:10:57;2.1387347802;48.984882498999994;0.018715619219078772;1.1125;36.93638
2015-04-23 10:10:58;2.1388123234;48.984880929;-0.013468663993613572;1.1125;36.93638
2015-04-23 10:10:59;2.1388974535;48.984879447;0.06023613466351624;1.1125;36.93638
2015-04-23 10:11:00;2.1389619515000002;48.98487840399999;-0.004737298214335217;0.6375;322.3725
2015-04-23 10:11:01;2.1390714447;48.984876893999996;0.038894067995287274;0.6375;322.3725
2015-04-23 10:11:02;2.1391499406;48.984875715;0.04265169916001316;0.6375;322.3725
2015-04-23 10:11:03;2.1392676402;48.984873863000004;0.054938652512154906;0.6375;322.3725
2015-04-23 10:11:04;2.1393543061;48.984872496;-0.007632515494175873;0.6375;322.3725
2015-04-23 10:11:05;2.1394763130000003;48.984870281999996;0.05271568967385876;0.6375;322.3725
2015-04-23 10:11:06;2.139590647;48.98486751;0.09117671426101515;0.6375;322.3725
2015-04-23 10:11:07;2.1397226921;48.984863777;0.091183457025175;0.6375;322.3725
2015-04-23 10:11:08;2.1397629606;48.98486263;0.019620451076175383;0.6375;322.3725
2015-04-23 10:11:09;2.139881098;48.984858752;0.05658546150032567;0.6375;322.3725
2015-04-23 10:11:10;2.1399953096;48.984854131999995;0.05023980213405438;0.6375;322.3725
2015-04-23 10:11:11;2.1400752178999998;48.984849993999994;0.07695351689637475;0.6375;322.3725
2015-04-23 10:11:12;2.1401890153;48.984841458000005;0.04675336179785383;0.6375;322.3725
2015-04-23 10:11:13;2.1402610414;48.984834916000004;0.06314113641221741;0.6375;322.3725
2015-04-23 10:11:14;2.1403644198;48.984824804;0.032590372083814934;0.6375;322.3725
2015-04-23 10:11:15;2.1404866174;48.984812113000004;0.0016119276500453084;0.6375;322.3725
2015-04-23 10:11:16;2.1405347638;48.984806708;0.0016188961122223788;0.6375;322.3725
2015-04-23 10:11:17;2.140594605;48.984799621;0.026156174047843317;0.6375;322.3725
2015-04-23 10:11:18;2.1406742534;48.98478922100001;0.010455005837180453;0.6375;322.3725
2015-04-23 10:11:19;2.1407363204;48.984779794;0.030918076519706683;0.6375;322.3725
2015-04-23 10:11:20;2.1407654186;48.984775086000006;-0.019057014540608985;0.6375;322.3725
2015-04-23 10:11:21;2.1408008922999997;48.984772719;-0.017020431419101312;0.6375;322.3725
2015-04-23 10:11:22;2.1408198124;48.984777061;-0.01191769413119792;0.6375;322.3725
2015-04-23 10:11:23;2.1408397513;48.984792676000005;-0.026162995300799796;0.6375;322.3725
2015-04-23 10:11:24;2.1408421635;48.98480820899999;-0.02787277222711787;0.6375;322.3725
2015-04-23 10:11:25;2.1408346566;48.98481987;0.04294493690815737;0.6375;322.3725
2015-04-23 10:11:26;2.140826534;48.984826233999996;-0.017820986349672108;0.6375;322.3725
2015-04-23 10:11:27;2.1408164502;48.984831905;0.003114362623303113;0.6375;322.3725
